id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
23014888,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,bf3d506e-69cd-4f4f-8aae-c633753b7c51,00019440,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria rollinsii",44668,G.A.Mulligan,Physaria,,rollinsii,,,Species,,,,,,,Isotype,"G. A. Mulligan & C. Crompton",2880,1964-08-21,1964,8,21,234,,1964-8-21,,,2880,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=e55fbf5f-1c36-46b2-bc54-b949a6cb9bae | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=5c3e9290-3c4f-4b54-8271-717f000a2e12",,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Gunnison County",,"4 miles northwest of Doyleville",,,,,,,,,,,,,,,,,,"in collection",en,,"2010-08-16 16:42:51",http://creativecommons.org/licenses/by-nc/3.0/,,,e82f1ed8-fffd-43ba-8430-d3b03b6c6e15,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23014888
23388358,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,209f27c0-b559-4abc-b3f5-46b07cfdf2eb,01575065,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1966-10,,,,,,"J. L. Brewbaker",,1948-05-25,1948,5,25,146,,1948-5-25,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Boulder County",,"Fox Hills and Pierre formation; Along Boulder-Lyons highway, 8 mis. N. of Boulder",,,,,,,,,,,,,,,,,5350,"in collection",en,,"2019-06-04 20:02:12",http://creativecommons.org/licenses/by-nc/3.0/,,,346798ef-7b9a-43f6-ab84-8ef9684305ba,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388358
23388363,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,11856b28-0f2d-4f1a-a443-742675373757,01575066,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1966-10,,,,,,"J. L. Brewbaker",,1948,1948,0,0,,,5/1/48,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Boulder County",,"Fox Hills and Pierre formation; Along Boulder-Lyons highway, 8 mis. N. of Boulder",,,,,,,,,,,,,,,,,5350,"in collection",en,,"2019-06-04 20:00:43",http://creativecommons.org/licenses/by-nc/3.0/,,,4e5371ff-3438-4cd8-a64a-0b5fffd66a41,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388363
23388365,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,ab061922-2305-43e2-bfea-a69fb58920e5,01575067,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1948,,,,,,"J. A. Ewan",11212,1938-05-25,1938,5,25,145,,1938-5-25,,"shale ridge, in full sun",11212,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Boulder County",,"Along the crest of Niobrara; 6 miles north of Boulder, on Lyons road",,,,,,,,,,,,1798,,,,,"5900 ft.","in collection",en,,"2019-06-04 19:56:57",http://creativecommons.org/licenses/by-nc/3.0/,,,9f4c8c18-8812-454b-bb40-8b298e5295c7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388365
23388367,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,d0fe8a53-5369-4a68-bb4b-746ba7f1569b,01575068,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1983,,,,,,"R. Popp",,1983-06-17,1983,6,17,168,,1983-6-17,,"on shale of W facing slope with Chrysothamnus, Mentzelia, Oryzopsis, and Sphaeralcea",,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Larimer County",,"Along road ca 1/4 mile SW of cement plant and 1/4 mile W of County Road 21, north of La Porte. T8N R69W S20 NW1/4 of NE1/4",,,,,,,,,,,,1580,,,,,"5185 feet","in collection",en,,"2019-06-04 19:55:21",http://creativecommons.org/licenses/by-nc/3.0/,,,fc8b45f6-f53f-468d-b12a-6a47a7ce557a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388367
23388369,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,f6315012-f13c-4695-8a25-5eab6546c822,01575069,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,,,,,,,"R. C. Rollins",7948,1979-05-24,1979,5,24,144,,1979-5-24,,"Shale of road cut",7948,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=1135a11e-5357-41d5-a4b7-17f162f07102 | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=2839c9bf-714a-4b61-a141-723afe81c9a0 | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=2585a834-0249-46ca-89a7-274a7fe98860 | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=e3853f73-2876-4b9a-831c-6f0217a7974f",,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Boulder County",,"U.S. Hwy. 36, 9 miles south of Lyons",,,,,,,,,,,,,,,,,,"in collection",en,,"2019-06-04 19:50:16",http://creativecommons.org/licenses/by-nc/3.0/,,,e61434c2-5a47-4f72-b0dc-5a9e81bee7d6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388369
23388381,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,a1ae7d2b-49c8-44f3-a28e-7f53c9951c2f,01575070,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1983,,,,,,"R. Popp",,1983-06-29,1983,6,29,180,,1983-6-29,,"on gravelly soil and sandstone with Cercocarpus and Oryzopsis",,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Larimer County",,"Along Highway 186, 2 miles N of Masonville. T6N R70W S11 SE1/4 of NW1/4",,,,,,,,,,,,1707,,,,,"5600 feet","in collection",en,,"2019-06-04 19:49:08",http://creativecommons.org/licenses/by-nc/3.0/,,,48e428a6-3abf-45c7-8270-2ac1caea9db4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388381
23388383,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,64828cdf-ba72-44f9-97ba-6b416d8cdf36,01575071,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,1966-11,,,,,,"R. C. Rollins",5145,1951-07-03,1951,7,3,184,,1951-7-3,,"Seleniferous shale",5145,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=d318b5d5-c2e1-4ee3-8b61-ede9849e1ef6 | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=c58dc76e-b1c8-4dcc-97a3-a61d1ac47178",,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Boulder County",,"10 miles south of Lyons, Boulder-Lyons road",,,,,,,,,,,,91,,,,,"5,300 ft.","in collection",en,,"2019-06-04 20:03:48",http://creativecommons.org/licenses/by-nc/3.0/,,,64840dbd-8c84-42a5-9186-728961a4099d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23388383
23392397,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,801b6803-1c4a-4722-be3d-28a5eda9cc03,01575727,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1985,,,,,,"S. L. Welsh, B. T. Welsh & R. J. Kass",22814,1984-05-16,1984,5,16,137,,1984-5-16,,"Greasewood-sagebrush comm., sandy soil",22814,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Mesa County",,"Horsethief Canyon, T8S, R97W, Sec 6, canyon bottom, 3 mi due E of De Beque",,,,,,,,,,,,1597,,,,,"5240 ft.","in collection",en,,"2020-03-20 15:35:21",http://creativecommons.org/licenses/by-nc/3.0/,,,027a41f0-8702-47fe-9e6f-f2198a120da0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392397
23392398,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,6cbdcdbb-f295-42f8-9e23-3edf696c0c30,01575728,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1985,,,,,,"S. L. Welsh, B. T. Welsh & R. J. Kass",22810,1984-05-16,1984,5,16,137,,1984-5-16,,"Mixed shrub & salt desert shrub, Wasatch Formation",22810,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Mesa County",,"T9S, R97W, Sec 26, ca 6 mi due S of De Beque",,,,,,,,,,,,1634,,,,,"5360 ft.","in collection",en,,"2020-03-20 16:06:28",http://creativecommons.org/licenses/by-nc/3.0/,,,8db3cc5e-dba3-4f0b-a4f0-e3885d2a15e3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392398
23392399,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,0f1090c3-a497-451d-8358-45291d081fff,01575729,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins",57152,1957-06-13,1957,6,13,164,,1957-6-13,,"steep hillside",57152,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Garfield County",,"near Glenwood Springs",,,,,,,,,,,,,,,,,,"in collection",en,,"2020-03-20 16:07:11",http://creativecommons.org/licenses/by-nc/3.0/,,,9c64c9f4-454a-4296-adfe-96fe480091c4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392399
23392400,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,d9c91ced-3d40-4237-950c-ff2aea662dc1,01575730,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"J. H. Beaman & F. H. Erbisch",1193,1957-07-01,1957,7,1,182,,1957-7-1,,"in sandy soil",1193,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Gunnison County",,"2 mi. east of Sapinero; on bluff above the Gunnison River.",,,,,,,,,,,,,,,,,,"in collection",en,,"2020-03-20 16:08:24",http://creativecommons.org/licenses/by-nc/3.0/,,,0a7babd5-6b7b-4d85-b3f9-ef2571ee9d54,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392400
23392401,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,64688780-3868-4d26-a44f-639a991148a8,01575731,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins",57274,1957-08-03,1957,8,3,215,,1957-8-3,,"Steep hillside",57274,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Garfield County",,"near Glenwood Springs",,,,,,,,,,,,0,,,,,"6,000 ft.","in collection",en,,"2020-03-20 16:16:36",http://creativecommons.org/licenses/by-nc/3.0/,,,afb9a4fe-5441-4566-b3a1-439feb9f6aba,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392401
23392402,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,0950e171-a97f-4ea1-9e79-fcfcd8b1d21b,01575732,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins",2150,1938-05-25,1938,5,25,145,,1938-5-25,,"Rocky gully",2150,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Delta County",,"3 miles N.E. Cedaredge",,,,,,,,,,,,0,,,,,"7,000 ft.","in collection",en,,"2020-03-20 16:18:50",http://creativecommons.org/licenses/by-nc/3.0/,,,3e9a3637-9ef0-47a4-beb1-f72b8125aff7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392402
23392403,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,41fb36f3-73fb-45a0-a8cc-288d5cf3c36c,01575733,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins",2197,1938-05-27,1938,5,27,147,,1938-5-27,,"Dry soil",2197,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Mesa County",,"near Mesa",,,,,,,,,,,,244,,,,,"6,800 ft.","in collection",en,,"2020-03-20 16:19:26",http://creativecommons.org/licenses/by-nc/3.0/,,,fcce6bd9-a7fa-4119-a4fb-5e2141762194,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392403
23392404,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,f80e479a-5821-4504-8db1-13a59bcb60fa,01575734,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins",2194,1938-05-27,1938,5,27,147,,1938-5-27,,"Dry slope under Junipers",2194,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Mesa County",,"10 miles north of Mesa, Mesa-De Beque",,,,,,,,,,,,152,,,,,"6,500 ft.","in collection",en,,"2020-03-20 16:20:18",http://creativecommons.org/licenses/by-nc/3.0/,,,f479fbbc-5b38-4238-bc7e-5d06735a63a2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392404
23392405,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,e61d69c5-129e-41bb-a830-eee4389782ee,01575735,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Ced. L. Porter",2823,1941-05-10,1941,5,10,130,,1941-5-10,,,2823,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,,,"Two miles north of Rifle",,,,,,,,,,,,,,,,,,"in collection",en,,"2020-03-20 16:20:57",http://creativecommons.org/licenses/by-nc/3.0/,,,8541beea-51c1-4577-acad-a070e5b124f8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392405
23392406,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,eefb915f-cd04-45a6-abdd-0a7c17cfc3c5,01575736,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1938,,,,,,"E. B. Payson & L. E. B. Payson",3832,1924-06-17,1924,6,17,169,,1924-6-17,,"White shale hills",3832,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Ouray County",,Ridgway,,,,,,,,,,,,,,,,,,"in collection",en,,"2020-03-20 16:21:45",http://creativecommons.org/licenses/by-nc/3.0/,,,17bf5f36-5c20-406e-acf5-d269a27de8b6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392406
23392407,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,7243c185-1296-4c5a-b438-c437630b9220,01575737,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1938,,,,,,"S. D. McKelvey",4789,1934-05-30,1934,5,30,150,,1934-5-30,,,4789,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Costilla County",,"Near base of west slope of La Veta Pass",,,,,,,,,,,,2499,,,,,"8200 ft.","in collection",en,,"2020-03-20 16:27:36",http://creativecommons.org/licenses/by-nc/3.0/,,,cde764d5-1c95-44b0-9506-bea60225ea37,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392407
23392408,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,b41613d4-099e-4ff6-9762-b97cb2e1ca5d,01575738,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1938,,,,,,"S. D. McKelvey",4787,1934-05-30,1934,5,30,150,,1934-5-30,,,4787,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Costilla County",,"West slope of La Veta Pass",,,,,,,,,,,,2499,,,,,"8200 ft.","in collection",en,,"2020-03-20 16:28:32",http://creativecommons.org/licenses/by-nc/3.0/,,,1edf0180-16a6-4ed4-bddf-7a2a7d682c3f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392408
23392409,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,f2cdb985-0683-48bc-8898-ccfbb99d7cb9,01575739,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,1967-10,,,,,,"G. A. Mulligan [data not captured]",2768,1963-06-19,1963,6,19,170,,1963-6-19,,"on steep south-facing soil scree",2768,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Grand County",,"15 miles west of Hot Sulphur Springs",,,,,,,,,,,,2164,,,,,"7100 feet","in collection",en,,"2020-03-20 16:33:34",http://creativecommons.org/licenses/by-nc/3.0/,,,374754e5-0324-4a78-8873-29467079ee55,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392409
23392410,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,88ec416c-bb78-427a-84dd-98ffc8f50593,01575740,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R. C. Rollins & K. W. Rollins",7990,1979-05-28,1979,5,28,148,,1979-5-28,,"Red claylike soil and rock bank",7990,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,,"North America",,,,"United States of America",Colorado,"Montrose County",,"3.8 miles N of turnoff to Black Canyon, off U.S. Hwy. 50",,,,,,,,,,,,,,,,,,"in collection",en,,"2020-03-20 16:35:11",http://creativecommons.org/licenses/by-nc/3.0/,,,052c1801-ef24-4b83-910b-c5769af8e148,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392410
