id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
13848667,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,78822033-02ea-4102-8aaf-472a8a5361bd,00201616,13849,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",1061,1938-07-27,1938,7,27,208,,"27 July 1938","Physaria floribunda Rydb, tending towards P. acutifolia Rydb., det. G.A. Mulligan, April 1967. / Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995.","Dry terraces, southern exposure, frequent abundance.",,,,,,Frt,,,,,,,,"United States",Colorado,Mineral,,"One mile W of Creede.",,,,,,,,,,,,2645,,,,,"8678 ft, 2645 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dc9959c8-90a1-4097-bdac-b18d9f637520,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848667
13848668,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,18410abc-c776-479a-95ab-7b1bc7eb4c28,00201624,13847,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",394,1939-06-15,1939,6,15,166,,"15 June 1939","Physaria acutifolia Rydb, det. W.A. Weber, no date. / Physaria floribunda Rydb., Very immature but mature plants from the same area belong here, det. W.A. Weber, June 27, 1995.","Dry slope, southern exposure, frequent, sun.",,,,,,Flr,,,,,,,,"United States",Colorado,Mineral,,"Sunnyside, west of Creede.",,,,,,,,,,,,2698,,,,,"8853 ft, 2698 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bde1060b-e745-455e-9266-04148455c688,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848668
13848669,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,58f2deff-8176-4904-ac8f-4a634fbbebd4,00201632,13645,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Francis Ramaley; K. Richard Johnson",14921,1935-06-28,1935,6,28,179,,"28 June 1935","L. montana (Gray) Wats., det. W.A. Weber, 1947. / Physaria, det. R.C. Rollins & E. Shaw, July 1970. / P. floribunda Rydb., det. W.A. Weber, 1970. / P. floribunda Rydb. Very immature but mature plants from the same are belong here, det. W.A. Weber, 1995. Original ID as Lesquerella arenosa (Richardson) Rydb.",,,,,,,Flr,,,,,,,,"United States",Colorado,Mineral,,Creede.,,,,,,,,,,,,2697,,,,,"8850 ft, 2697 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c82c9005-be7f-47e9-b5d5-fcbad1faeca0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848669
13848670,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9332fcfd-4e46-4e06-8a7d-2cd853d7087b,00201640,13858,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",576(a),1937-07-03,1937,7,3,184,,"03 July 1937","Physaria vitulifera, det. W.A. Weber, 1947. / Physaria floribunda Rydb. tending towards P. acutifolia Rydb., det. G.A. Mulligan, 1967. / P. floribunda Rydb. Very immature but mature plants from the same are belong here, det. W.A. Weber, June 27, 1995. Original ID as Physaria vitulifera Rydb.","Gulch-open areas. SW exposure, infrequent.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Mineral,,"Dry Gulch near Creede.",,,,,,,,,,,,2682,,,,,"8800 ft, 2682 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:78afcfa5-2dba-406e-a883-b94718032957,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848670
13848672,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b5708b54-aa73-4515-b480-a2fc90e125cc,00201665,399149,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Reed C. Rollins; Kathryn W. Rollins, Aileen G. Roads.",8377,1983-06-18,1983,6,18,169,,"18 June 1983","Basal leaves lyrately pinnatifid to entire; pedicels becoming recurved in age.","Steep hillside.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Gunnison,,"Near State Route 92, 1 mi NW of Blue Mesa Dam.",,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a65e0a5c-3d3c-42c7-aa99-89257654776e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848672
13848673,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,bff98443-7e26-4bb9-93d3-592f4d7254d8,00201673,466452,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Ronald L. Hartman",25843,1990-06-24,1990,6,24,175,,"24 June 1990",,"Oak-juniper scrub community below; spruce, spruce-Douglas fir communities in canyon bottoms and sides above. Elev. range 5,600-6,400 ft.",,,,,,Frt,,,,,,,,"United States",Colorado,Garfield,,"Flat Tops/White River Plateau: Main Elk Creek from trailhead to just beyod confluence with Deep Creek, ca. 15 air mi. NE of Rifle.",,39.6955389,-107.5842336,WGS84,5000,"T4S R91W SEC15,22,23,26","Leslie Johnson",Mapstedi,,,"Website http://coloradoguide.com/recreation/index4.cfm?Trekking__ID=848&Section=Forest is the only indication that there is a Deep Creek Trail in White River National Forest. UTM used is the confluence of Main Elk Creek and Deep Creek. LJ This sounds t",1829,,,,,"6000 ft, 1829 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e0adb84-63b5-4c7e-afae-65ce19dc9223,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848673
13848675,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e631be25-ded0-4024-8cf8-b37c7d4907ce,00201699,318443,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Barry C. Johnston; Pete Lucas",1752,1978-06-26,1978,6,26,177,,"26 June 1978","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Steep yellow-clay slopes.",,,,,,Frt,,,,,,,,"United States",Colorado,Garfield,,"Steep yellow-clay slopes N of U.S. highway 6, 1.2 mi below forest boundary, ca. 9.5 mi ENE Glenwood Springs. White River N. F.",,39.6026556,-107.1717259,WGS84,1000,"T5S R87W NE¼ of SEC20","Leslie Johnson",Mapstedi,,,"UTM used corresponds with the given T5S, R87W, S20 at 6800ft. It is 8.93 miles ENE of Glenwood Springs, north of highway 6/70. LJ",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4b171509-3a12-4318-9387-c055cf304f03,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848675
13848682,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,cb16cde3-cb38-46b0-b3a3-ed8b274c56c0,00201764,440850,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John Anderson",86-137,1986-08-13,1986,8,13,225,,"13 August 1986","Physaria floribunda Rydberg (pedicels reflexed; lvs. multiple toothed; out of range of P. rollinsii - several specimens of P.f. from e. Mesa Co.), det. W.F. Jennings, 25 Nov. 2003. Original ID: Physaria rollinsii Mulligan.","On powdery Green River Shale.",,,,,,Frt,,,,,,,,"United States",Colorado,Mesa,,"Chalk Mt.",,39.1308941,-108.2190912,WGS84,1000,"T11S R97W SEC53 NW¼","Allison Smith",Mapstedi,,,"I put the point in the corrected TRS on Chalk Mountain at 8050ft. AAS Good. RA",2454,,,,,"8050 ft, 2454 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2f2841e2-3ef3-4760-b744-830f2c7a6882,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848682
13848724,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,3d5f7d2e-95c9-4738-8b7a-c9c9db76730c,00202184,382251,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Joan Young",6,1982-05-06,1982,5,6,126,,"06 May 1982","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Dry banks of roadside and above stream, clay ground.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Mesa,,"Along roadway to Vega Dam for several miles after turnoff road to Silt, E of Collbran.",,,,,,,,,,,,2194,,,,,"7200 ft, 2194 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:809091e3-a961-4bff-8434-4000225929e1,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848724
13848725,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,0138fe7e-ced8-4b9e-ba8b-d35367423e21,00202192,20093,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"H. D. Harrington",2604,1947-05-22,1947,5,22,142,,"22 May 1947","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Petals yellow; stems ascending.","Open slope among bushes.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Garfield,,"10 miles west of Rifle.",,39.49161,-107.9490948,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM 10 miles west of the GNIS point for Riffle along HWY 6. This fits the elevation better than 10 miles due west. RA",1768,,,,,"5800 ft, 1768 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9371cb38-6702-47c0-abbb-bce16a1f2f45,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848725
13848726,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,305f48ea-cd15-4fd3-a1c7-4b00f87fc4dc,00202200,169909,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John H. Beaman; F. H. Erbisch",1115,1957-06-26,1957,6,26,177,,"26 June 1957","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. I. D. det. by R. C. Rollins.","In open areas among ponderosa pines in soil of finely divided shale.",,,,,,Flr,,,,,,,,"United States",Colorado,Hinsdale,,"3 mi. south of Lake City.",,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8ef603d0-3ee0-4959-ae73-7570a546944c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848726
13848727,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,cd6edb50-5d8b-458d-9c08-65137ccc3101,00202218,169753,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John H. Beaman; F. H. Erbisch",1193,1957-07-01,1957,7,1,182,,"01 July 1957","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. I. D. det. by R. C. Rollins.","In sandy soil on bluff.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Gunnison,,"2 mi. east of Sapinero; on bluff above the Gunnison River.",,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:854a0088-5ecd-494c-9c71-ec7640c0a1b2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848727
13848728,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,0b6a3225-d5ee-4809-9c0f-4b3eb4cbd25c,00202226,399177,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Reed C. Rollins; Kathryn W. Rollins and AIleen G. Roads",8380,1983-06-18,1983,6,18,169,,"18 June 1983","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Pedicels ultimately arched downward, siliques becoming inflated.","Clayey hillside.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Montrose,,"Off State Route 92, 2 miles S of Maher.",,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7a76fe47-a291-44e5-ada4-8b196920f34d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848728
13848729,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b200b082-6dca-4fbb-a23c-5732e7bda675,00202234,71808,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Reed C. Rollins",51104,1951-07-13,1951,7,13,194,,"13 July 1951","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Loose talus.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Hinsdale,,"Near Lake Fork of the Gunnison River, 5 miles north of Lake City.",,,,,,,,,,,,2591,,,,,"8500 ft, 2591 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6eaaaff9-474f-4494-acad-2c6c147bf2ef,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848729
13848731,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,705fcc4b-a709-4d94-a354-4f9b9eab777d,00202259,440814,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John Anderson",87-71,1987-06-15,1987,6,15,166,,"15 June 1987","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.",,,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Eagle,,"N of Dotsero, near cinder mines at Dotsero Crater.",,39.6549865,-107.0357723,WGS84,1000,"T4S R86W SW¼ of SEC33","Leslie Johnson",Mapstedi,,,"In T4S, R86W, S33 SW 1/4 there appears to be two mines connected by a two track road 0.7 miles apart. The UTM is plotted at the midpoint 0.35 miles and CV=4 includes both mines. The UTM used is 0.48 miles S of the gnis UTM for Dotsero Crater and 1.36 mi",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e4ed400c-7286-4a05-aeb9-923d1f938849,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848731
13848733,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,757ee3a5-5fe5-46db-9795-ab938562f274,00202275,400017,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Dan Randolph",131,1984-07-09,1984,7,9,191,,"09 July 1984","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","S-facing gentle slope.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Grand,,"Radium Wildlife Area, Blacktail Ditch near HQ, to Black Tail Cr.",,,,,,,,,,,,2225,,,,,"7300 ft, 2225 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f4dbdc71-ff9c-4c90-8564-55bf6715b88e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848733
13848734,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,787e751a-e1e6-4b9f-9418-9de73edaa61c,00202283,321795,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"G. E. Osterhout",4216,1910-05-24,1910,5,24,144,,"24 May 1910","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified only as Physaria.",,,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Eagle,,"State Bridge.",,39.8577578,-106.6497672,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for State Bridge. RA",,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:37132303-dafa-4e14-86f4-92479836a9c3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848734
13848735,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e618318c-5775-4884-8515-b5c7e55e286c,00202291,191864,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"W. A. Weber",12148,1964-07-29,1964,7,29,211,,"29 July 1964","Physaria floribunda Rydb., det. G. A. Mulligan, April 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified as Physaria osterhoutii Payson.","On clay flats.",,,,,,Frt,,,,,,,,"United States",Colorado,Gunnison,,"On clay flats near mineral spa area, Powderhorn.",,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:032396ba-cf29-4a1b-b1d7-494f174d447b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848735
13848736,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,613a4956-2a33-4514-a1ad-a748f87793e1,00202309,449305,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"W. A. Weber; R. Wittmann",18485,1992-05-10,1992,5,10,131,,"10 May 1992","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Clay bank.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Garfield,,"Dry Hollow Creek, S of Silt, on clay bank not far south of the river.",,39.4441909,-107.6597098,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the south end of Dry Hollow Creek and increased the CV to cover the area south of the Creek. RA",,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7c688a3b-1918-44b5-8e5d-bf701d7e2f1a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848736
13848737,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b56cc3da-832b-4a3f-b025-ce1f10a28b79,00202317,74250,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"W. A. Weber",7553,1952-05-31,1952,5,31,152,,"31 May 1952","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Cedar ""breaks"".",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Delta,,"4 mi. n.w. of Cedaredge.",,38.9424485,-107.9787936,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM 4 miles northwest of Cedaredge. RA",1890,,,,,"6200 ft, 1890 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c41843f4-09d4-41bd-be34-259d8dc34a47,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848737
13848739,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7ae97b20-f6a5-49c1-84f7-853819ade371,00202333,7107,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Wm. A. Weber",3743,1948-05-20,1948,5,20,141,,"20 May 1948","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Clay knolls.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Garfield,,"Clay knolls along Gov't. Creek, 5 mi. n. of Rifle.",,39.6055368,-107.803777,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM 5 miles north of Rifle along Government Creek. RA",,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:aebf98d0-ab8e-4fcd-8ca4-e1210ad7b0b8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848739
13848740,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,026d6cd8-4e55-464b-b15c-4a38847398e8,00202341,28947,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"William A. Weber",3331,1947-05-17,1947,5,17,137,,"17 May 1947","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified as Physaria osterhoutii Payson.","West-facing slope, clay soil, pinon-juniper.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Garfield,,"5 mi. n. of Rifle along Government Creek.",,39.6055368,-107.803777,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM 5 miles north of Rifle along Government Creek. RA",1768,,,,,"5800 ft, 1768 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b6f56444-2a84-4ad7-87a0-4f303b52b567,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848740
13848741,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,6fe2b2da-b1b0-42f3-a4c2-40771b450ab5,00202358,7105,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Wm. A. Weber",3734,1948-05-20,1948,5,20,141,,"20 May 1948","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Sandy clay knoll.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Garfield,,"Knoll along Colorado River between Grand Valley and DeBeque.",,39.38496,-108.1241643,WGS84,10000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM along the Colorado River at the aerial midpoint between De Beque and Parachute (Grand Valley). RA",,,,,,,,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c7c27d62-93c0-41bd-bbaa-efecf437f64c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848741
13848745,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,46c4c0a6-4edc-4441-9822-6542d45b3afb,00202390,440801,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John Anderson",87-37,1987-05-05,1987,5,5,125,,"05 May 1987","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.",,,,,,,Flr,,,,,,,,"United States",Colorado,Eagle,,"N of Dotsero, near cinder cone mines at Dotsero Crater.",,39.6549865,-107.0357723,WGS84,1000,"T4S R86W SW¼ of SEC33","Leslie Johnson",Mapstedi,,,"In T4S, R86W, S33 SW 1/4 there appears to be two mines connected by a two track road 0.7 miles apart. The UTM is plotted at the midpoint 0.35 miles and CV=4 includes both mines. The UTM used is 0.48 miles S of the gnis UTM for Dotsero Crater and 1.36 mi",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0a11e560-2f1d-42ad-a276-0f546fc52e5f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848745
13848746,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e134092a-d948-40a2-b308-4c13d91ad2a4,00202408,443943,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"John L. Anderson",89-130a,1989-07-12,1989,7,12,193,,"12 July 1989","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","On tufaceous outcrops within montane grassland.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Saguache,,"4.2 mi W of (North) Cochetopa Pass on Hwy. 114.",,38.2287286,-106.6339706,WGS84,1000,"T46N R3E SEC22","Ryan Allen",Mapstedi,,,"I plotted the UTM above HWY 114 4.2 miles north from North Pass in section 22 at 9450 ft. RA",2880,,,,,"9450 ft, 2880 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8a94f01f-841a-40e8-8c17-62aeee037a21,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848746
13849360,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,72fbf90e-724c-4f77-90cb-258d4903673c,00250274,496791,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"C. William T. Penland",1809,1942-05-31,1942,5,31,151,,"31 May 1942","Physaria floribunda Rydb., det. R.C. Rollins, 1949. / Physaria floribunda, det. W.A. Weber, 1998. Original ID as Physaria vitulifera Rydb.","Cedar-Pinon slope.",,,,,,"Flr & Frt",,,,,,,,"United States",Colorado,Montrose,,"Near entrance to Black Canyon National Monument.",,,,,,,,,,,,2347,,,,,"7700 ft, 2347 m",,,"Access DB","2015-07-29 15:27:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c5e3455b-2e68-4e98-baeb-e2c1ea7af79f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849360
