id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
21978354,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a15f8b4-33a6-11e4-8223-36603f1ccdb1,4718,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda floribunda",,,,,,,"Lightsey, V.",2010-11-29,,"Originally labeled: Physaria vitulifera Rydb.\\n\\nPhysaria floribunda Rydberg. Det. W.F. Jennings, Nov. 2003, GREE.",,,,"Snow, N., S. Snow",7657,1998-08-06,1998,8,6,218,,,"Stems decumbent; flowers yellow. Occasional.","Steep gravelly slope.",,,,m,,Fruit,,,,,,U.S.A.,Colorado,"Hinsdale County",,"2.8 road miles SE of Lake CIty on CO Hwy 149.",,37.96166611,-107.2869415,,,,,,,,,,,,,,27302730,,,,"2019-07-17 16:11:41",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:64ebfe60-870d-4a2f-9d1e-e5c76e571872,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21978354
21978355,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a15fafd-33a6-11e4-8223-36603f1ccdb1,4719,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda floribunda",,,,,,,"Lightsey, V.",2010-11-29,,"Originally labeled: Physaria vitulifera Rydb.\\n\\nPhysaria floribunda Rydberg, Det. W.F. Jennings, Nov. 2003, GREE.",,,,"Snow, N., S. Snow",7657,1998-08-06,1998,8,6,218,,,"Stems decumbent; flowers yellow. Occasional.","Steep gravelly slope.",,,,m,,Fruit,,,,,,U.S.A.,Colorado,"Hinsdale County",,"2.8 road miles SE of Lake CIty on CO Hwy 149.",,37.96166611,-107.2869415,,,,,,,,,,,,,,27302730,,,,"2019-07-17 16:11:41",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:891af024-2196-4206-ac86-8145237eeb45,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21978355
21978356,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a15fd37-33a6-11e4-8223-36603f1ccdb1,4720,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda floribunda",,,,,,,"Harmon, W. E.",2010-11-29,,"Origianally labeled: Phsaria acutifolia Rydb.\\n\\nPhysaria floribunda Rydberg, Det. W.F. Jennings, Nov. 2003, GREE.",,,,"Harmon, W. E., Laura Schlueter",10816,1980-06-24,1980,6,24,176,,,,"Disturbed slope on mostly barren adobe hills.",,,,ft.,,Fruit,,,,,,U.S.A.,Colorado,"Delta County",,NULL,,38.8076,-107.6198,,,"T14S R92W S25 SW1/4 Hotchkiss Quad.",,,,,,,,,,,57605760,,,,"2019-07-17 16:11:41",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ce1ae646-175f-4b73-823d-f4b1dd3a1cff,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21978356
21978870,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a1e184b-33a6-11e4-8223-36603f1ccdb1,5234,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda osterhoutii",,"(Payson) Rollins",,,,,"Lewis, Connie",2010-11-29,,"Originally labeled: Physaria osterhoutii Payson\\n\\nP. floribunda Rydb. var. osterhoutii (Payson) Rollins\\n\\nPhysaria floribunda var. osterhoutii (Payson) Rollins, Det. Andrew Salywon, 7 Nov 2003.",,,,"Lewis, Connie",1092,1980-07-05,1980,7,5,187,,,(CRC),,,,,ft.,,Fruit,,,,,,U.S.A.,Colorado,"Grand County",,"Sagebrush flats and slopes 1.1 mi. NW of Kremmling along Hwy. 40. W facing bluffs on E side of road.",,40.0833,-106.5143,,,"T15N R81W S6 SW1/4 & S7 NW1/4 Kremmling Quad..",,,,,,,,,,,75007500,,,,"2019-07-17 16:11:41",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4997d9ad-7e0a-4cbf-b68a-775d6b890f60,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21978870
22930410,UTEP,"Plant specimens",,e7d46432-f08c-413d-8294-704fc99302d3,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:55123?seid=4147993,UTEP:Herb:55123,"collector number=2351A",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,"James P. Vanderhorst",1991-06-09,,,,A,,"Collector(s): James P. Vanderhorst",2351A,1991-06-09,1991,6,9,160,160,"09 JUN 1991",,,,,,,,,"wild caught",,,1,"whole organism","United States",Colorado,"Rio Blanco County",,"Flat Tops/White River Plateau, Oak ridge Stste Wildlife Area, ca. 12 miles SE (by air) of Meeker","T1S, R92W, Sec 21, Flat Tops",,,,,,"James P. Vanderhorst",,,unverified,,2134,2134,,,,,,en,,"2019-09-17 17:36:08",http://creativecommons.org/publicdomain/zero/1.0/,"University of Texas at El Paso","CC BY",urn:uuid:3df916fc-c145-4393-9230-8096f0ecc10c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=22930410
23392397,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,801b6803-1c4a-4722-be3d-28a5eda9cc03,barcode-01575727,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Mesa County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:44:21",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:027a41f0-8702-47fe-9e6f-f2198a120da0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392397
23392398,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,6cbdcdbb-f295-42f8-9e23-3edf696c0c30,barcode-01575728,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Mesa County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:44:32",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8db3cc5e-dba3-4f0b-a4f0-e3885d2a15e3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392398
23392399,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,0f1090c3-a497-451d-8358-45291d081fff,barcode-01575729,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:44:50",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9c64c9f4-454a-4296-adfe-96fe480091c4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392399
23392400,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,d9c91ced-3d40-4237-950c-ff2aea662dc1,barcode-01575730,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Gunnison County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:45:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0a7babd5-6b7b-4d85-b3f9-ef2571ee9d54,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392400
23392401,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,64688780-3868-4d26-a44f-639a991148a8,barcode-01575731,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:45:22",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:afb9a4fe-5441-4566-b3a1-439feb9f6aba,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392401
23392402,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,0950e171-a97f-4ea1-9e79-fcfcd8b1d21b,barcode-01575732,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Delta County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:45:39",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3e9a3637-9ef0-47a4-beb1-f72b8125aff7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392402
23392403,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,41fb36f3-73fb-45a0-a8cc-288d5cf3c36c,barcode-01575733,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Mesa County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:45:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fcce6bd9-a7fa-4119-a4fb-5e2141762194,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392403
23392404,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,f80e479a-5821-4504-8db1-13a59bcb60fa,barcode-01575734,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Mesa County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:46:09",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f479fbbc-5b38-4238-bc7e-5d06735a63a2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392404
23392405,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,e61d69c5-129e-41bb-a830-eee4389782ee,barcode-01575735,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,,,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:46:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8541beea-51c1-4577-acad-a070e5b124f8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392405
23392406,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,eefb915f-cd04-45a6-abdd-0a7c17cfc3c5,barcode-01575736,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Ouray County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:46:40",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:17bf5f36-5c20-406e-acf5-d269a27de8b6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392406
23392407,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,7243c185-1296-4c5a-b438-c437630b9220,barcode-01575737,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Costilla County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:47:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cde764d5-1c95-44b0-9506-bea60225ea37,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392407
23392408,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,b41613d4-099e-4ff6-9762-b97cb2e1ca5d,barcode-01575738,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Costilla County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:47:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1edf0180-16a6-4ed4-bddf-7a2a7d682c3f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392408
23392409,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,f2cdb985-0683-48bc-8898-ccfbb99d7cb9,barcode-01575739,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Grand County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:47:33",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:374754e5-0324-4a78-8873-29467079ee55,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392409
23392410,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,88ec416c-bb78-427a-84dd-98ffc8f50593,barcode-01575740,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Montrose County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:49:01",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:052c1801-ef24-4b83-910b-c5769af8e148,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392410
23392411,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,29b320a2-0140-4133-a0cf-4a3f15508d49,barcode-01575741,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Montrose County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:49:12",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fc64fafe-d9ba-4cc6-8ae4-ed2fe9566c12,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392411
23392412,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,c0c37cd9-cf5c-41bb-8066-81a6139ec7e0,barcode-01575742,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Costilla County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:49:34",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c133f1a1-c8cb-4a05-88ca-27817689b469,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392412
23392413,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,2ebdf177-c183-4340-a69a-ccaf966d25ce,barcode-01575743,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"La Plata County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:49:49",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8422cd0c-71ba-4c24-92a8-cf9db76613b3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392413
23392414,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,20f660cf-4e3f-4dd2-9dea-ca2c65ce94ff,barcode-01575744,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:50:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0649444d-9ece-4090-8ca1-d3085d15ec2e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392414
23392415,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,fa584cfd-172b-40c8-a935-ab9a036693c5,barcode-01575745,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Eagle County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:50:21",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d3464e54-7de5-4fe9-8237-76ebdb422fd8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392415
23392416,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,512ce7ce-4cb9-41af-b39c-1cd97716b5a2,barcode-01575746,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:50:36",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30791e34-2fde-4b1d-8522-52acb5cd92c4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392416
23392417,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,18769da9-fa8e-44bf-a948-4d92dc813d06,barcode-01575747,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Montrose County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 09:50:50",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6da29ee7-bf55-4f17-95b6-e20c1c575186,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392417
23392418,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,2ffbe641-2188-4264-b72d-7b2f5539b8f6,barcode-01575748,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Montrose County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 10:07:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c314d0ba-6b51-4214-93ae-6c2ae2182be7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392418
23392419,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,6c73b81b-b88d-4ab0-8d9e-8e1cc5045e04,barcode-01575749,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 10:07:32",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ae633ffa-89b1-4e27-a222-0bda8ffaf957,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392419
23392420,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,9a150b1f-84b3-479e-b8a8-776486ead692,barcode-01575750,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"[data not captured]",,,,,,,,,,,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,"Garfield County",,"[data not captured]",,,,,,,,,,,,,,,,,,"in collection",en,,"2018-05-21 10:07:44",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c629172d-777e-4a7b-b37e-8265afc83fb0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23392420
